Model,MDO32
Firmware Version,1.6.0

Waveform Type,ANALOG,
6.788e-06,0.0382031,0.00880625
6.789e-06,0.0382031,0.00896562
6.790e-06,0.0342187,0.00656875
6.791e-06,0.0382031,0.00656875
6.792e-06,0.0342187,0.0044875
6.793e-06,0.0342187,0.0076875
6.794e-06,0.0342187,0.00160937
6.795e-06,0.0382031,0.00656875
6.796e-06,0.0302344,0.00736875
6.797e-06,0.0302344,0.00864687
6.798e-06,0.02625,0.0076875
6.799e-06,0.02625,0.00944687
6.800e-06,0.0342187,0.00880625
6.801e-06,0.0342187,0.00560625
6.802e-06,0.0382031,0.00560625
6.803e-06,0.0302344,0.00896562
6.804e-06,0.0342187,0.00544687
6.805e-06,0.0382031,0.0044875
6.806e-06,0.0302344,0.00656875
6.807e-06,0.0342187,0.00416875
6.808e-06,0.0382031,0.0076875
6.809e-06,0.0342187,0.00704687
6.810e-06,0.0342187,0.00880625
6.811e-06,0.0302344,0.00480937
6.812e-06,0.0302344,0.00320937
6.813e-06,0.0302344,0.0028875
6.814e-06,0.02625,0.00176875
6.815e-06,0.0302344,0.00464687
6.816e-06,0.0382031,0.00752812
6.817e-06,0.02625,0.00432812
6.818e-06,0.0302344,0.00512812
6.819e-06,0.0342187,0.00592812
6.820e-06,0.0302344,0.00912812
6.821e-06,0.0302344,0.00752812
6.822e-06,0.0342187,0.00816562
6.823e-06,0.0302344,0.00480937
6.824e-06,0.0302344,0.00145
6.825e-06,0.0342187,0.00225
6.826e-06,0.0302344,0.00624687
6.827e-06,0.0342187,0.00832812
6.828e-06,0.0342187,0.0076875
6.829e-06,0.0302344,0.00976562
6.830e-06,0.0302344,0.0084875
6.831e-06,0.0302344,0.00480937
6.832e-06,0.02625,0.00384687
6.833e-06,0.0222656,0.00480937
6.834e-06,0.0342187,0.00496875
6.835e-06,0.02625,0.0036875
6.836e-06,0.0382031,0.0060875
6.837e-06,0.0342187,0.00736875
6.838e-06,0.0302344,0.00896562
6.839e-06,0.0182031,0.0076875
6.840e-06,0.0342187,0.00656875
6.841e-06,0.0302344,0.00736875
6.842e-06,0.0342187,0.00544687
6.843e-06,0.02625,0.00512812
6.844e-06,0.0302344,0.0044875
6.845e-06,0.0302344,0.00656875
6.846e-06,0.0302344,0.00816562
6.847e-06,0.02625,0.0100875
6.848e-06,0.02625,0.0105656
6.849e-06,0.0302344,0.00752812
6.850e-06,0.0302344,0.00576875
6.851e-06,0.0302344,0.00512812
6.852e-06,0.0302344,0.00320937
6.853e-06,0.0302344,0.00560625
6.854e-06,0.0302344,0.00720625
6.855e-06,0.0342187,0.00720625
6.856e-06,0.02625,0.00592812
6.857e-06,0.0302344,0.00656875
6.858e-06,0.0222656,0.00960625
6.859e-06,0.0302344,0.0084875
6.860e-06,0.02625,0.00832812
6.861e-06,0.0342187,0.0100875
6.862e-06,0.0302344,0.00816562
6.863e-06,0.0342187,0.00464687
6.864e-06,0.0342187,0.0020875
6.865e-06,0.02625,0.00065
6.866e-06,0.02625,0.00176875
6.867e-06,0.0302344,0.00784687
6.868e-06,0.02625,0.00880625
6.869e-06,0.02625,0.0104062
6.870e-06,0.0302344,0.00816562
6.871e-06,0.0222656,0.00432812
6.872e-06,0.0302344,0.0020875
6.873e-06,0.0302344,0.0044875
6.874e-06,0.0342187,0.0020875
6.875e-06,0.0342187,0.0052875
6.876e-06,0.0342187,0.00896562
6.877e-06,0.02625,0.013125
6.878e-06,0.0222656,0.0092875
6.879e-06,0.0302344,0.0084875
6.880e-06,0.0302344,0.00464687
6.881e-06,0.0342187,0.00672812
6.882e-06,0.0342187,0.0044875
6.883e-06,0.0342187,0.00304687
6.884e-06,0.0302344,0.00512812
6.885e-06,0.0302344,0.00752812
6.886e-06,0.0222656,0.0044875
6.887e-06,0.0342187,0.00816562
6.888e-06,0.0302344,0.00416875
6.889e-06,0.0342187,0.00752812
6.890e-06,0.0302344,0.00992812
6.891e-06,0.02625,0.00720625
6.892e-06,0.02625,0.00480937
6.893e-06,0.02625,0.00512812
6.894e-06,0.0302344,0.00480937
6.895e-06,0.0302344,0.00736875
6.896e-06,0.02625,0.00464687
6.897e-06,0.02625,0.00784687
6.898e-06,0.02625,0.00800625
6.899e-06,0.0302344,0.00896562
6.900e-06,0.0302344,0.00736875
6.901e-06,0.0302344,0.00752812
6.902e-06,0.02625,0.00640625
6.903e-06,0.02625,0.0060875
6.904e-06,0.0222656,0.00704687
6.905e-06,0.0302344,0.0060875
6.906e-06,0.0222656,0.00576875
6.907e-06,0.0342187,0.00656875
6.908e-06,0.0302344,0.00832812
6.909e-06,0.02625,0.00560625
6.910e-06,0.0302344,0.0076875
6.911e-06,0.02625,0.00432812
6.912e-06,0.0302344,0.00272812
6.913e-06,0.0302344,0.00544687
6.914e-06,0.0182031,0.0068875
6.915e-06,0.02625,0.00560625
6.916e-06,0.0302344,0.00240937
6.917e-06,0.0342187,0.00544687
6.918e-06,0.02625,0.0076875
6.919e-06,0.0302344,0.00672812
6.920e-06,0.0342187,0.00544687
6.921e-06,0.0302344,0.00592812
6.922e-06,0.0222656,0.00304687
6.923e-06,0.0302344,0.00592812
6.924e-06,0.02625,0.00544687
6.925e-06,0.0222656,0.00560625
6.926e-06,0.0222656,0.00384687
6.927e-06,0.0222656,0.00624687
6.928e-06,0.0302344,0.00752812
6.929e-06,0.0222656,0.00704687
6.930e-06,0.02625,0.00752812
6.931e-06,0.0302344,0.00400937
6.932e-06,0.0302344,0.00336875
6.933e-06,0.0222656,0.00544687
6.934e-06,0.02625,0.00624687
6.935e-06,0.0302344,0.00720625
6.936e-06,0.02625,0.00496875
6.937e-06,0.02625,0.00384687
6.938e-06,0.02625,0.00464687
6.939e-06,0.0302344,0.00672812
6.940e-06,0.0302344,0.00592812
6.941e-06,0.0222656,0.00672812
6.942e-06,0.0142187,0.00816562
6.943e-06,0.02625,0.00816562
6.944e-06,0.0302344,0.00480937
6.945e-06,0.0302344,0.00624687
6.946e-06,0.02625,0.00512812
6.947e-06,0.0302344,0.00384687
6.948e-06,0.02625,0.00544687
6.949e-06,0.0222656,0.00800625
6.950e-06,0.0222656,0.00960625
6.951e-06,0.0222656,0.0084875
6.952e-06,0.0182031,0.00736875
6.953e-06,0.0222656,0.00832812
6.954e-06,0.0302344,0.00640625
6.955e-06,0.0302344,0.00560625
6.956e-06,0.0222656,0.00720625
6.957e-06,0.0182031,0.0044875
6.958e-06,0.0302344,0.0076875
6.959e-06,0.0222656,0.00640625
6.960e-06,0.0142187,0.00752812
6.961e-06,0.0302344,0.00800625
6.962e-06,0.0222656,0.0076875
6.963e-06,0.0222656,0.00672812
6.964e-06,0.02625,0.0060875
6.965e-06,0.0302344,0.00400937
6.966e-06,0.02625,0.00560625
6.967e-06,0.02625,0.0012875
6.968e-06,0.0222656,0.00416875
6.969e-06,0.0302344,0.00576875
6.970e-06,0.0182031,0.00592812
6.971e-06,0.0302344,0.00784687
6.972e-06,0.02625,0.00464687
6.973e-06,0.0302344,0.00304687
6.974e-06,0.0342187,0.00480937
6.975e-06,0.02625,0.00432812
6.976e-06,0.02625,0.00624687
6.977e-06,0.0142187,0.0052875
6.978e-06,0.0222656,0.00336875
6.979e-06,0.0302344,0.0068875
6.980e-06,0.0302344,0.00896562
6.981e-06,0.0222656,0.0076875
6.982e-06,0.0182031,0.00880625
6.983e-06,0.0302344,0.00656875
6.984e-06,0.0302344,0.00864687
6.985e-06,0.02625,0.00576875
6.986e-06,0.0302344,0.00896562
6.987e-06,0.0142187,0.00576875
6.988e-06,0.02625,0.0060875
6.989e-06,0.0302344,0.00512812
6.990e-06,0.0302344,0.0068875
6.991e-06,0.02625,0.00720625
6.992e-06,0.0302344,0.00560625
6.993e-06,0.02625,0.00544687
6.994e-06,0.02625,0.00576875
6.995e-06,0.0222656,0.0060875
6.996e-06,0.02625,0.00320937
6.997e-06,0.0302344,0.00656875
6.998e-06,0.02625,0.00720625
6.999e-06,0.0302344,0.00592812
7.000e-06,0.0302344,0.00576875
7.001e-06,0.0342187,0.00784687
7.002e-06,0.02625,0.00560625
7.003e-06,0.02625,0.00432812
7.004e-06,0.02625,0.00432812
7.005e-06,0.0222656,0.00225
7.006e-06,0.0182031,0.00304687
7.007e-06,0.0342187,0.00336875
7.008e-06,0.02625,0.00416875
7.009e-06,0.02625,0.0044875
7.010e-06,0.02625,0.00512812
7.011e-06,0.02625,0.0076875
7.012e-06,0.0302344,0.0068875
7.013e-06,0.02625,0.00560625
7.014e-06,0.0222656,0.00384687
7.015e-06,0.02625,0.00592812
7.016e-06,0.0222656,0.00576875
7.017e-06,0.02625,0.00672812
7.018e-06,0.0222656,0.0060875
7.019e-06,0.0222656,0.00784687
7.020e-06,0.0222656,0.0076875
7.021e-06,0.0302344,0.0068875
7.022e-06,0.02625,0.0076875
7.023e-06,0.02625,0.0052875
7.024e-06,0.0302344,0.00672812
7.025e-06,0.0222656,0.00544687
7.026e-06,0.0222656,0.00384687
7.027e-06,0.0222656,0.00784687
7.028e-06,0.0222656,0.00544687
7.029e-06,0.0302344,0.0076875
7.030e-06,0.0182031,0.00752812
7.031e-06,0.0222656,0.00736875
7.032e-06,0.0222656,0.00752812
7.033e-06,0.0102344,0.00832812
7.034e-06,0.0222656,0.00752812
7.035e-06,0.02625,0.00176875
7.036e-06,0.02625,0.00496875
7.037e-06,0.0222656,0.00240937
7.038e-06,0.0182031,0.00656875
7.039e-06,0.0302344,0.00592812
7.040e-06,0.0302344,0.00912812
7.041e-06,0.02625,0.0084875
7.042e-06,0.0182031,0.00816562
7.043e-06,0.0142187,0.00752812
7.044e-06,0.02625,0.00832812
7.045e-06,0.02625,0.0060875
7.046e-06,0.0222656,0.00576875
7.047e-06,0.0222656,0.0068875
7.048e-06,0.0182031,0.00640625
7.049e-06,0.02625,0.00624687
7.050e-06,0.02625,0.00576875
7.051e-06,0.02625,0.0068875
7.052e-06,0.02625,0.00496875
7.053e-06,0.0142187,0.00400937
7.054e-06,0.02625,0.00640625
7.055e-06,0.02625,0.00336875
7.056e-06,0.02625,-0.000471875
7.057e-06,0.0222656,0.0076875
7.058e-06,0.0222656,0.0044875
7.059e-06,0.02625,0.00496875
7.060e-06,0.0182031,0.00640625
7.061e-06,0.0302344,0.0104062
7.062e-06,0.0222656,0.00752812
7.063e-06,0.0222656,0.00992812
7.064e-06,0.0302344,0.00560625
7.065e-06,0.02625,0.0060875
7.066e-06,0.0302344,0.00480937
7.067e-06,0.02625,0.00544687
7.068e-06,0.02625,0.00576875
7.069e-06,0.02625,0.0068875
7.070e-06,0.0222656,0.00704687
7.071e-06,0.02625,0.0092875
7.072e-06,0.02625,0.00832812
7.073e-06,0.02625,0.0084875
7.074e-06,0.02625,0.00560625
7.075e-06,0.02625,0.00640625
7.076e-06,0.02625,0.00592812
7.077e-06,0.0182031,0.00816562
7.078e-06,0.0142187,0.00640625
7.079e-06,0.02625,0.00640625
7.080e-06,0.0342187,0.00592812
7.081e-06,0.0222656,0.0052875
7.082e-06,0.0222656,0.0052875
7.083e-06,0.02625,0.00672812
7.084e-06,0.0182031,0.00512812
7.085e-06,0.0302344,0.00576875
7.086e-06,0.02625,0.0020875
7.087e-06,0.0222656,0.0036875
7.088e-06,0.0222656,0.00784687
7.089e-06,0.0222656,0.0092875
7.090e-06,0.02625,0.00576875
7.091e-06,0.02625,0.00432812
7.092e-06,0.0222656,0.00352812
7.093e-06,0.0222656,0.00656875
7.094e-06,0.0182031,0.00384687
7.095e-06,0.0182031,0.00544687
7.096e-06,0.0222656,0.0052875
7.097e-06,0.0302344,0.00656875
7.098e-06,0.0222656,0.00576875
7.099e-06,0.02625,0.00592812
7.100e-06,0.0182031,0.00672812
7.101e-06,0.02625,0.00400937
7.102e-06,0.0222656,0.00336875
7.103e-06,0.0222656,0.00640625
7.104e-06,0.0142187,0.00560625
7.105e-06,0.0302344,0.00560625
7.106e-06,0.0182031,0.0068875
7.107e-06,0.02625,0.0052875
7.108e-06,0.0182031,0.00480937
7.109e-06,0.0182031,0.00416875
7.110e-06,0.0222656,0.00592812
7.111e-06,0.0222656,0.00384687
7.112e-06,0.02625,0.00320937
7.113e-06,0.0222656,0.0028875
7.114e-06,0.0222656,0.00400937
7.115e-06,0.0182031,0.00400937
7.116e-06,0.02625,0.0052875
7.117e-06,0.0222656,0.00672812
7.118e-06,0.0302344,0.0068875
7.119e-06,0.02625,0.00640625
7.120e-06,0.0182031,0.00576875
7.121e-06,0.0182031,0.0100875
7.122e-06,0.0182031,0.0076875
7.123e-06,0.0222656,0.00784687
7.124e-06,0.0182031,0.00720625
7.125e-06,0.0182031,0.00560625
7.126e-06,0.0182031,0.00832812
7.127e-06,0.0222656,0.00752812
7.128e-06,0.0142187,0.00560625
7.129e-06,0.0302344,0.00784687
7.130e-06,0.02625,0.00864687
7.131e-06,0.0222656,0.00560625
7.132e-06,0.0222656,0.00896562
7.133e-06,0.0182031,0.00672812
7.134e-06,0.0182031,0.00896562
7.135e-06,0.0222656,0.00576875
7.136e-06,0.0222656,0.00784687
7.137e-06,0.0182031,0.0068875
7.138e-06,0.0182031,0.00656875
7.139e-06,0.0222656,0.00384687
7.140e-06,0.0142187,0.00480937
7.141e-06,0.0102344,0.00736875
7.142e-06,0.0222656,0.00736875
7.143e-06,0.02625,0.0060875
7.144e-06,0.02625,0.0068875
7.145e-06,0.02625,0.0092875
7.146e-06,0.0142187,0.00944687
7.147e-06,0.02625,0.0092875
7.148e-06,0.02625,0.00720625
7.149e-06,0.0222656,0.0060875
7.150e-06,0.02625,0.00624687
7.151e-06,0.02625,0.00592812
7.152e-06,0.0222656,0.00736875
7.153e-06,0.0182031,0.00656875
7.154e-06,0.0222656,0.0068875
7.155e-06,0.0302344,0.00832812
7.156e-06,0.0222656,0.010725
7.157e-06,0.02625,0.00704687
7.158e-06,0.02625,0.0052875
7.159e-06,0.0142187,0.00560625
7.160e-06,0.0222656,0.0060875
7.161e-06,0.0182031,0.00800625
7.162e-06,0.0182031,0.00864687
7.163e-06,0.02625,0.00832812
7.164e-06,0.02625,0.00992812
7.165e-06,0.0182031,0.0113656
7.166e-06,0.0182031,0.00800625
7.167e-06,0.0222656,0.00256875
7.168e-06,0.0142187,0.00432812
7.169e-06,0.0182031,0.00880625
7.170e-06,0.0142187,0.00640625
7.171e-06,0.0142187,0.00480937
7.172e-06,0.0222656,0.00560625
7.173e-06,0.0182031,0.0104062
7.174e-06,0.02625,0.015525
7.175e-06,0.0142187,0.00944687
7.176e-06,0.0182031,0.00352812
7.177e-06,0.0222656,0.00272812
7.178e-06,0.0182031,0.00384687
7.179e-06,0.02625,0.00496875
7.180e-06,0.0142187,0.0020875
7.181e-06,0.0182031,0.0060875
7.182e-06,0.0142187,0.00880625
7.183e-06,0.0222656,0.00864687
7.184e-06,0.02625,0.0028875
7.185e-06,0.0222656,0.00256875
7.186e-06,0.0142187,0.00480937
7.187e-06,0.02625,0.0084875
7.188e-06,0.0222656,0.00416875
7.189e-06,0.0302344,0.00352812
7.190e-06,0.0222656,0.000328125
7.191e-06,0.02625,0.00560625
7.192e-06,0.0182031,0.00560625
7.193e-06,0.0222656,0.00896562
7.194e-06,0.0182031,0.00720625
7.195e-06,0.0222656,0.0068875
7.196e-06,0.0182031,0.010725
7.197e-06,0.0222656,0.00656875
7.198e-06,0.02625,0.0020875
7.199e-06,0.02625,0.0036875
7.200e-06,0.0182031,0.00240937
7.201e-06,0.0182031,0.0052875
7.202e-06,0.0302344,0.00880625
7.203e-06,0.0222656,0.00672812
7.204e-06,0.0302344,0.0084875
7.205e-06,0.02625,0.00944687
7.206e-06,0.0222656,0.00752812
7.207e-06,0.0302344,0.00384687
7.208e-06,0.0222656,0.00384687
7.209e-06,0.0182031,0.0020875
7.210e-06,0.02625,0.0044875
7.211e-06,0.0142187,0.00464687
7.212e-06,0.0182031,0.00736875
7.213e-06,0.0182031,0.0124875
7.214e-06,0.02625,0.0137656
7.215e-06,0.0222656,0.0116875
7.216e-06,0.0222656,0.00560625
7.217e-06,0.0142187,0.00160937
7.218e-06,0.0222656,0.00304687
7.219e-06,0.0142187,0.00320937
7.220e-06,0.0182031,0.00656875
7.221e-06,0.0142187,0.00560625
7.222e-06,0.0222656,0.00592812
7.223e-06,0.0182031,0.0084875
7.224e-06,0.0222656,0.010725
7.225e-06,0.02625,0.00816562
7.226e-06,0.0182031,0.00464687
7.227e-06,0.0182031,0.00480937
7.228e-06,0.0182031,0.00336875
7.229e-06,0.0222656,0.00016875
7.230e-06,0.0142187,0.00065
7.231e-06,0.0182031,0.00464687
7.232e-06,0.02625,0.0102469
7.233e-06,0.0182031,0.0121656
7.234e-06,0.02625,0.0105656
7.235e-06,0.0182031,0.00576875
7.236e-06,0.0182031,0.00432812
7.237e-06,0.0222656,0.00096875
7.238e-06,0.0222656,0.00112812
7.239e-06,0.0142187,0.000328125
7.240e-06,0.0222656,0.0036875
7.241e-06,0.0182031,0.00992812
7.242e-06,0.0222656,0.00880625
7.243e-06,0.0182031,0.0068875
7.244e-06,0.0222656,0.00592812
7.245e-06,0.0182031,0.00592812
7.246e-06,0.0222656,0.00384687
7.247e-06,0.02625,0.0036875
7.248e-06,0.0142187,0.00640625
7.249e-06,0.0222656,0.00576875
7.250e-06,0.0182031,0.00320937
7.251e-06,0.0222656,0.00640625
7.252e-06,0.0222656,0.0044875
7.253e-06,0.0102344,0.00816562
7.254e-06,0.0102344,0.00496875
7.255e-06,0.02625,0.00624687
7.256e-06,0.02625,0.00384687
7.257e-06,0.02625,0.00544687
7.258e-06,0.02625,0.00400937
7.259e-06,0.0222656,0.00784687
7.260e-06,0.0222656,0.00416875
7.261e-06,0.0182031,0.00496875
7.262e-06,0.0222656,0.00416875
7.263e-06,0.02625,0.00752812
7.264e-06,0.0302344,0.00736875
7.265e-06,0.02625,0.00640625
7.266e-06,0.0222656,0.00432812
7.267e-06,0.0182031,0.00304687
7.268e-06,0.0182031,0.00704687
7.269e-06,0.0222656,0.00672812
7.270e-06,0.0222656,0.00800625
7.271e-06,0.02625,0.00176875
7.272e-06,0.0222656,0.00065
7.273e-06,0.0182031,0.00576875
7.274e-06,0.0222656,0.00912812
7.275e-06,0.0182031,0.00704687
7.276e-06,0.02625,0.00640625
7.277e-06,0.0302344,0.0102469
7.278e-06,0.02625,0.010725
7.279e-06,0.0222656,0.00640625
7.280e-06,0.0222656,-0.00159062
7.281e-06,0.02625,-0.00399062
7.282e-06,0.0222656,0.00416875
7.283e-06,0.0182031,0.0113656
7.284e-06,0.02625,0.0105656
7.285e-06,0.0222656,0.00864687
7.286e-06,0.02625,0.00640625
7.287e-06,0.02625,0.00800625
7.288e-06,0.0222656,0.0044875
7.289e-06,0.0302344,0.00256875
7.290e-06,0.0222656,0.00192812
7.291e-06,0.0142187,0.0068875
7.292e-06,0.0222656,0.0104062
7.293e-06,0.0222656,0.00832812
7.294e-06,0.0222656,0.00624687
7.295e-06,0.0182031,0.00384687
7.296e-06,0.0182031,0.0060875
7.297e-06,0.0182031,0.00672812
7.298e-06,0.0182031,0.00320937
7.299e-06,0.02625,0.000809375
7.300e-06,0.0222656,0.00225
7.301e-06,0.0222656,0.00816562
7.302e-06,0.0182031,0.00624687
7.303e-06,0.0182031,0.00464687
7.304e-06,0.02625,0.00096875
7.305e-06,0.0142187,0.00672812
7.306e-06,0.0102344,0.00752812
7.307e-06,0.02625,0.00624687
7.308e-06,0.0222656,0.000809375
7.309e-06,0.0222656,0.0044875
7.310e-06,0.0182031,0.00640625
7.311e-06,0.0222656,0.00672812
7.312e-06,0.0222656,0.00640625
7.313e-06,0.02625,0.00624687
7.314e-06,0.0302344,0.00592812
7.315e-06,0.0142187,0.00736875
7.316e-06,0.0182031,0.0036875
7.317e-06,0.0222656,0.0060875
7.318e-06,0.0182031,0.00576875
7.319e-06,0.0182031,0.00784687
7.320e-06,0.0222656,0.0105656
7.321e-06,0.02625,0.0076875
7.322e-06,0.0222656,0.00384687
7.323e-06,0.0222656,0.00720625
7.324e-06,0.0182031,0.0068875
7.325e-06,0.0302344,0.0060875
7.326e-06,0.0182031,0.00672812
7.327e-06,0.0142187,0.00800625
7.328e-06,0.0182031,0.00864687
7.329e-06,0.0182031,0.00784687
7.330e-06,0.0182031,0.00656875
7.331e-06,0.02625,0.00225
7.332e-06,0.0182031,0.00816562
7.333e-06,0.0182031,0.00784687
7.334e-06,0.0182031,0.00720625
7.335e-06,0.0142187,0.00896562
7.336e-06,0.02625,0.00240937
7.337e-06,0.0182031,0.00720625
7.338e-06,0.0182031,0.00480937
7.339e-06,0.0142187,0.00432812
7.340e-06,0.0222656,0.00352812
7.341e-06,0.0222656,0.00640625
7.342e-06,0.0222656,0.00496875
7.343e-06,0.0182031,0.00400937
7.344e-06,0.0102344,0.00225
7.345e-06,0.0222656,0.0068875
7.346e-06,0.0222656,0.00992812
7.347e-06,0.0142187,0.011525
7.348e-06,0.0222656,0.0108875
7.349e-06,0.0222656,0.00672812
7.350e-06,0.0142187,0.00160937
7.351e-06,0.0142187,0.00464687
7.352e-06,0.0182031,0.00304687
7.353e-06,0.0182031,0.00480937
7.354e-06,0.0222656,0.0068875
7.355e-06,0.0182031,0.00592812
7.356e-06,0.0182031,0.0060875
7.357e-06,0.0182031,0.0068875
7.358e-06,0.0142187,0.00544687
7.359e-06,0.0222656,0.00480937
7.360e-06,0.02625,0.0044875
7.361e-06,0.0182031,0.00400937
7.362e-06,0.0222656,0.00480937
7.363e-06,0.0302344,0.00576875
7.364e-06,0.0182031,0.00800625
7.365e-06,0.0142187,0.00736875
7.366e-06,0.0222656,0.00816562
7.367e-06,0.0102344,0.00656875
7.368e-06,0.02625,0.0036875
7.369e-06,0.0222656,0.00176875
7.370e-06,0.0182031,0.00176875
7.371e-06,0.0222656,0.00352812
7.372e-06,0.0182031,0.00672812
7.373e-06,0.0222656,0.00576875
7.374e-06,0.0182031,0.0060875
7.375e-06,0.0222656,0.00480937
7.376e-06,0.0182031,0.00624687
7.377e-06,0.02625,0.0068875
7.378e-06,0.0222656,0.0068875
7.379e-06,0.0222656,0.00432812
7.380e-06,0.0182031,0.0052875
7.381e-06,0.02625,0.0028875
7.382e-06,0.0222656,0.0052875
7.383e-06,0.0182031,0.00544687
7.384e-06,0.02625,0.00176875
7.385e-06,0.0142187,0.0036875
7.386e-06,0.0222656,0.0036875
7.387e-06,0.0142187,0.00560625
7.388e-06,0.0182031,0.0076875
7.389e-06,0.0222656,0.00640625
7.390e-06,0.0222656,0.00880625
7.391e-06,0.0222656,0.00720625
7.392e-06,0.0222656,0.00432812
7.393e-06,0.0142187,0.00560625
7.394e-06,0.0302344,0.00656875
7.395e-06,0.0222656,0.00576875
7.396e-06,0.0222656,0.0044875
7.397e-06,0.0182031,0.00512812
7.398e-06,0.0102344,0.00512812
7.399e-06,0.02625,0.00832812
7.400e-06,0.0222656,0.00960625
7.401e-06,0.02625,0.00784687
7.402e-06,0.0182031,0.00352812
7.403e-06,0.0222656,0.00240937
7.404e-06,0.0182031,0.00544687
7.405e-06,0.0222656,0.0076875
7.406e-06,0.0142187,0.00416875
7.407e-06,0.0142187,0.00352812
7.408e-06,0.0222656,0.00800625
7.409e-06,0.0222656,0.00992812
7.410e-06,0.0182031,0.00544687
7.411e-06,0.0182031,0.00336875
7.412e-06,0.0142187,0.00240937
7.413e-06,0.0222656,0.0092875
7.414e-06,0.0142187,0.00800625
7.415e-06,0.0142187,0.00496875
7.416e-06,0.0222656,0.00560625
7.417e-06,0.0222656,0.00864687
7.418e-06,0.0182031,0.00960625
7.419e-06,0.0142187,0.00752812
7.420e-06,0.0182031,0.00432812
7.421e-06,0.0182031,0.00480937
7.422e-06,0.0142187,0.00736875
7.423e-06,0.0222656,0.00640625
7.424e-06,0.0182031,0.00464687
7.425e-06,0.0182031,0.00480937
7.426e-06,0.0182031,0.00624687
7.427e-06,0.0222656,0.0092875
7.428e-06,0.0182031,0.00832812
7.429e-06,0.0222656,0.00560625
7.430e-06,0.02625,0.00576875
7.431e-06,0.0222656,0.0076875
7.432e-06,0.0142187,0.0060875
7.433e-06,0.0102344,0.00560625
7.434e-06,0.02625,0.00320937
7.435e-06,0.0222656,0.00496875
7.436e-06,0.0102344,0.00560625
7.437e-06,0.0142187,0.00672812
7.438e-06,0.0102344,0.00736875
7.439e-06,0.0142187,0.00752812
7.440e-06,0.0142187,0.00704687
7.441e-06,0.0222656,0.0060875
7.442e-06,0.0142187,0.00336875
7.443e-06,0.0182031,0.00624687
7.444e-06,0.0182031,0.0028875
7.445e-06,0.0142187,0.00480937
7.446e-06,0.0222656,0.00672812
7.447e-06,0.0142187,0.00752812
7.448e-06,0.0182031,0.00640625
7.449e-06,0.0222656,0.00816562
7.450e-06,0.0102344,0.0084875
7.451e-06,0.0102344,0.00672812
7.452e-06,0.0222656,0.00432812
7.453e-06,0.0102344,0.0052875
7.454e-06,0.0142187,0.00432812
7.455e-06,0.0182031,0.00240937
7.456e-06,0.0182031,0.00432812
7.457e-06,0.0182031,0.0068875
7.458e-06,0.0102344,0.00912812
7.459e-06,0.0182031,0.00800625
7.460e-06,0.0142187,0.00752812
7.461e-06,0.0142187,0.00832812
7.462e-06,0.0222656,0.00576875
7.463e-06,0.0182031,0.00736875
7.464e-06,0.0222656,0.00336875
7.465e-06,0.0142187,0.00256875
7.466e-06,0.0142187,0.00384687
7.467e-06,0.0142187,0.00576875
7.468e-06,0.0102344,0.00944687
7.469e-06,0.0182031,0.0076875
7.470e-06,0.0182031,0.00736875
7.471e-06,0.02625,0.00576875
7.472e-06,0.0182031,0.00192812
7.473e-06,0.0142187,0.00496875
7.474e-06,0.0302344,0.0028875
7.475e-06,0.0142187,0.00416875
7.476e-06,0.0182031,0.00384687
7.477e-06,0.0302344,0.0084875
7.478e-06,0.0182031,0.00736875
7.479e-06,0.0222656,0.00544687
7.480e-06,0.0182031,0.00960625
7.481e-06,0.0222656,0.00736875
7.482e-06,0.0142187,0.00624687
7.483e-06,0.0182031,0.00336875
7.484e-06,0.0222656,0.00480937
7.485e-06,0.0222656,0.0068875
7.486e-06,0.0142187,0.0060875
7.487e-06,0.0182031,0.00736875
7.488e-06,0.0142187,0.00752812
7.489e-06,0.0222656,0.00800625
7.490e-06,0.0142187,0.0105656
7.491e-06,0.0182031,0.00240937
7.492e-06,0.0142187,0.0052875
7.493e-06,0.0182031,0.00256875
7.494e-06,0.0102344,0.00624687
7.495e-06,0.0182031,0.00640625
7.496e-06,0.0182031,0.00720625
7.497e-06,0.0102344,0.00800625
7.498e-06,0.0102344,0.00560625
7.499e-06,0.0102344,0.00592812
7.500e-06,0.0142187,0.00336875
7.501e-06,0.0222656,0.00272812
7.502e-06,0.0142187,0.00496875
7.503e-06,0.0222656,0.00592812
7.504e-06,0.0142187,0.00720625
7.505e-06,0.0142187,0.00992812
7.506e-06,0.0222656,0.0076875
7.507e-06,0.0142187,0.0102469
7.508e-06,0.0142187,0.0060875
7.509e-06,0.0182031,0.00544687
7.510e-06,0.0222656,0.00416875
7.511e-06,0.0182031,0.00400937
7.512e-06,0.0222656,0.00096875
7.513e-06,0.0142187,0.00480937
7.514e-06,0.0142187,0.0036875
7.515e-06,0.0142187,0.00576875
7.516e-06,0.02625,0.0076875
7.517e-06,0.0222656,0.0100875
7.518e-06,0.0222656,0.0084875
7.519e-06,0.0222656,0.0084875
7.520e-06,0.0222656,0.00560625
7.521e-06,0.0182031,0.00352812
7.522e-06,0.0142187,0.00480937
7.523e-06,0.0222656,0.00496875
7.524e-06,0.02625,0.00704687
